"","cluster","plot","tree_dbh","tree_height","plot_id","H","temp","h1","h2","h3","imputed","id1","id2"
"81","10","A",10.2,NA,"10_A",NA,"1",8.97790117463827,9.05937245538983,9.32055900641197,TRUE,5,2
"82","10","A",10.9,NA,"10_A",NA,"1",9.55672807919991,9.6441773072295,9.93417357200932,TRUE,5,2
"83","10","A",11,NA,"10_A",NA,"1",9.63828549534897,9.72657564780991,10.0207088243409,TRUE,5,2
"84","10","A",11.2,NA,"10_A",NA,"1",9.80053537414727,9.89049746356385,10.1929166809959,TRUE,5,2
"85","10","A",14.2,NA,"10_A",NA,"1",12.0923360078007,12.2057796318329,12.6328716387911,TRUE,5,2
"86","10","A",15.7,NA,"10_A",NA,"1",13.138749213224,13.262835374658,13.751335300382,TRUE,5,2
"87","10","A",19.1,NA,"10_A",NA,"1",15.2812888104645,15.4270234611072,16.0493823478708,TRUE,5,2
"88","10","A",20.4,NA,"10_A",NA,"1",16.0231893713045,16.1763779729761,16.8475150399762,TRUE,5,2
"89","10","A",21.2,NA,"10_A",NA,"1",16.4602426503477,16.6178125852125,17.3182478905998,TRUE,5,2
"90","10","A",33,NA,"10_A",NA,"1",21.5309813945841,21.7388868646782,22.8079970229203,TRUE,5,2
"91","10","B",1.7,NA,"10_B",NA,"1",1.74691435835627,1.84366361650323,1.85034144065588,TRUE,6,2
"92","10","B",2.3,NA,"10_B",NA,"1",2.06290347546221,2.21738856908074,2.2307384736775,TRUE,6,2
"93","10","B",13,NA,"10_B",NA,"1",10.6836798832701,11.3121701053293,11.6894965785155,TRUE,6,2
"94","10","C",1,NA,"10_C",NA,"1",1.70104341614832,1.50775883092952,1.50971104699393,TRUE,7,2
"95","10","C",1.3,NA,"10_C",NA,"1",1.93654250574993,1.63627948209244,1.63986667453281,TRUE,7,2
"96","10","C",1.4,NA,"10_C",NA,"1",2.02326916045873,1.68451206095699,1.68877223094453,TRUE,7,2
"97","10","C",1.4,NA,"10_C",NA,"1",2.02326916045873,1.68451206095699,1.68877223094453,TRUE,7,2
"98","10","C",1.4,NA,"10_C",NA,"1",2.02326916045873,1.68451206095699,1.68877223094453,TRUE,7,2
"99","10","C",1.4,NA,"10_C",NA,"1",2.02326916045873,1.68451206095699,1.68877223094453,TRUE,7,2
"100","10","C",1.4,NA,"10_C",NA,"1",2.02326916045873,1.68451206095699,1.68877223094453,TRUE,7,2
"101","10","C",1.5,NA,"10_C",NA,"1",2.11361654505775,1.7352311989211,1.74023026656092,TRUE,7,2
"102","10","C",1.5,NA,"10_C",NA,"1",2.11361654505775,1.7352311989211,1.74023026656092,TRUE,7,2
